file,modality,z,y,x,spacing_x,spacing_y,spacing_z,all_min,all_p0.1,all_p0.5,all_p1,all_median,all_p99,all_p99.5,all_p99.9,all_max,all_mean,all_std,nz_min,nz_p0.1,nz_p0.5,nz_p1,nz_median,nz_p99,nz_p99.5,nz_p99.9,nz_max,nz_mean,nz_std
topaneu_center1_mr_670_0000.nii.gz,MRA,131,759,635,0.2343749850988388,0.234375,0.7000017762184143,0.0,0.0,0.0,0.0,48.002197265625,105.99880981445312,113.00215148925781,190.9996795654297,396.0,42.367698669433594,26.362247467041016,2.000091552734375,4.00018310546875,4.00018310546875,4.00018310546875,48.99922180175781,105.99880981445312,113.00215148925781,192.99977111816406,396.0,43.73432922363281,25.644039154052734
topaneu_center1_mr_681_0000.nii.gz,MRA,147,653,528,0.2511160671710968,0.2511160671710968,0.6999993920326233,1.997711181640625,2.9928934574127197,4.004525184631348,4.004525184631348,56.00074768066406,117.99813842773438,126.00072479248047,238.99916076660156,541.0,49.06425094604492,30.345272064208984,1.997711181640625,2.9928934574127197,4.004525184631348,4.004525184631348,56.00074768066406,117.99813842773438,126.00072479248047,238.99916076660156,541.0,49.06425094604492,30.345272064208984
topaneu_center1_mr_682_0000.nii.gz,MRA,290,449,376,0.38194403052330017,0.3819440007209778,0.44990989565849304,0.0,0.0,0.0,0.0,91.00181579589844,215.9989471435547,240.00076293945312,508.9914245605469,1139.0,82.45423889160156,57.84145736694336,1.008041501045227,1.008041501045227,1.998702883720398,1.998702883720398,96.00726318359375,217.00698852539062,241.9994659423828,519.9929809570312,1139.0,86.8051528930664,56.075782775878906
topaneu_center1_mr_693_0000.nii.gz,MRA,224,759,583,0.234375,0.2343750149011612,0.4999987781047821,0.0,0.0,0.0,0.0,106.99992370605469,198.00180053710938,228.99801635742188,496.00439453125,851.0,96.00125122070312,57.98858642578125,4.9993896484375,7.9990234375,9.998779296875,10.9986572265625,110.99943542480469,199.00167846679688,231.99765014648438,503.0035400390625,851.0,100.217041015625,55.56842803955078
topaneu_center1_mr_694_0000.nii.gz,MRA,208,438,374,0.390625,0.390625,0.500001072883606,0.0,0.0,0.0,0.0,73.99240112304688,165.00013732910156,183.0039825439453,451.99212646484375,1062.0,66.3293685913086,47.90277099609375,1.004715085029602,1.004715085029602,1.004715085029602,1.99322509765625,76.0018310546875,166.00485229492188,183.99249267578125,458.99273681640625,1062.0,68.6860122680664,47.056724548339844
topaneu_center1_mr_697_0000.nii.gz,MRA,236,429,352,0.3819439709186554,0.3819440007209778,0.4499644935131073,0.0,0.0,0.0,0.0,68.99885559082031,164.9994659423828,186.99855041503906,423.9985046386719,830.0,61.5625114440918,44.646610260009766,1.0005340576171875,1.0005340576171875,1.0005340576171875,1.0005340576171875,72.00045776367188,166.0,190.00015258789062,430.001708984375,830.0,64.28372192382812,43.66348648071289
topaneu_center1_mr_702_0000.nii.gz,MRA,154,635,526,0.251116007566452,0.251116007566452,0.7000412940979004,2.9984130859375,4.998143196105957,5.9930338859558105,5.9930338859558105,79.99300384521484,176.99484252929688,192.99267578125,350.0063171386719,655.0,70.64028930664062,43.65354919433594,2.9984130859375,4.998143196105957,5.9930338859558105,5.9930338859558105,79.99300384521484,176.99484252929688,192.99267578125,350.0063171386719,655.0,70.64028930664062,43.65354919433594
topaneu_center1_mr_713_0000.nii.gz,MRA,243,438,364,0.3819440007209778,0.3819440007209778,0.44992589950561523,0.0,0.0,0.0,0.0,88.99629974365234,203.0035400390625,216.0005645751953,492.0040588378906,1092.0,76.88465118408203,54.79932403564453,0.9997711777687073,0.9997711777687073,0.9997711777687073,1.9995423555374146,90.99584197998047,204.00331115722656,217.00033569335938,498.002685546875,1092.0,79.46410369873047,53.83995056152344
topaneu_center1_mr_720_0000.nii.gz,MRA,168,430,354,0.4101559817790985,0.4101560413837433,0.5499311089515686,0.0,0.0,0.0,0.0,44.99870300292969,111.99740600585938,118.99974060058594,187.0028533935547,374.0,41.80930709838867,28.71662712097168,0.9987030029296875,0.9987030029296875,0.9987030029296875,0.9987030029296875,47.00181579589844,111.99740600585938,118.99974060058594,189.00025939941406,374.0,43.05485534667969,28.206111907958984
topaneu_center1_mr_727_0000.nii.gz,MRA,216,437,348,0.3819440007209778,0.38194403052330017,0.4499495327472687,0.0,0.0,0.0,0.0,70.0054931640625,187.99839782714844,203.9988555908203,459.00091552734375,915.0,65.65557098388672,49.698997497558594,1.005264401435852,1.005264401435852,1.005264401435852,1.005264401435852,72.00205993652344,189.003662109375,205.00411987304688,463.99932861328125,915.0,67.72949981689453,49.06675338745117
topaneu_center1_mr_729_0000.nii.gz,MRA,246,441,360,0.3819440007209778,0.3819440007209778,0.45010489225387573,0.0,0.0,0.0,0.0,67.00093078613281,154.00010681152344,165.99732971191406,288.9967346191406,562.0,61.224708557128906,39.523414611816406,1.003341794013977,1.003341794013977,1.003341794013977,1.9981080293655396,68.99903869628906,155.00344848632812,165.99732971191406,293.00152587890625,562.0,63.630859375,38.34560775756836
topaneu_center1_mr_731_0000.nii.gz,MRA,216,457,368,0.38194403052330017,0.38194403052330017,0.4500581920146942,0.0,0.0,0.0,0.0,93.00215148925781,222.9992218017578,241.99661254882812,434.0000915527344,978.0,82.81582641601562,61.29135513305664,0.9998626708984375,0.9998626708984375,1.999725341796875,1.999725341796875,102.00091552734375,225.99880981445312,244.99620056152344,449.9978942871094,978.0,90.48641967773438,58.39943313598633
topaneu_center1_mr_732_0000.nii.gz,MRA,264,473,406,0.3819439709186554,0.3819440007209778,0.4502393901348114,0.0,0.0,0.0,0.0,54.002532958984375,165.99710083007812,182.00485229492188,297.9988708496094,652.0,55.82572937011719,38.25254821777344,1.004837155342102,1.004837155342102,1.004837155342102,1.999725341796875,56.99714660644531,167.00193786621094,182.99974060058594,303.0031433105469,652.0,58.08176803588867,37.30088424682617
topaneu_center1_mr_740_0000.nii.gz,MRA,248,434,360,0.3819440007209778,0.38194403052330017,0.4498074948787689,0.0,0.0,0.0,0.0,73.0018310546875,151.99588012695312,187.99954223632812,430.99908447265625,825.0,66.27371978759766,47.051605224609375,0.9945067167282104,0.9945067167282104,0.9945067167282104,0.9945067167282104,75.99794006347656,153.0029754638672,192.00274658203125,435.0022888183594,825.0,68.50257873535156,46.21282958984375
topaneu_center1_mr_741_0000.nii.gz,MRA,222,726,605,0.234375,0.2343749850988388,0.5000566840171814,0.0,0.0,0.0,0.0,76.99717712402344,179.0,198.99359130859375,448.99542236328125,895.0,70.10118865966797,46.18701171875,4.0014495849609375,5.9953460693359375,5.9953460693359375,7.005950927734375,80.00167846679688,179.9969482421875,200.0041961669922,456.0013732910156,895.0,72.76206970214844,44.95109939575195
topaneu_center1_mr_742_0000.nii.gz,MRA,206,430,368,0.3819440007209778,0.3819440007209778,0.4499657452106476,0.0,0.0,0.0,0.0,74.99870300292969,215.0007781982422,234.00674438476562,480.00518798828125,884.0,73.60102081298828,55.619258880615234,0.9981842041015625,0.9981842041015625,0.9981842041015625,0.9981842041015625,79.00492858886719,215.99896240234375,235.0049285888672,485.9942932128906,884.0,76.51414489746094,54.7087516784668
topaneu_center1_mr_744_0000.nii.gz,MRA,246,445,361,0.3819440007209778,0.3819440007209778,0.4499480724334717,0.0,0.0,0.0,0.0,62.99604797363281,160.9996795654297,176.99623107910156,366.99652099609375,721.0,59.06229019165039,42.549156188964844,1.00115966796875,1.00115966796875,2.0023193359375,2.0023193359375,64.99836730957031,162.00083923339844,176.99623107910156,371.00115966796875,721.0,60.963623046875,41.866451263427734
topaneu_center1_mr_750_0000.nii.gz,MRA,134,778,584,0.234375,0.234375,0.6999996900558472,0.0,0.0,0.0,0.0,42.99977111816406,107.99664306640625,119.00267028808594,216.00076293945312,490.0,40.71782302856445,30.289718627929688,2.9982452392578125,4.000152587890625,5.0020599365234375,5.0020599365234375,51.00007629394531,110.00045776367188,120.99900817871094,225.99740600585938,490.0,46.298824310302734,28.01474952697754
topaneu_center1_mr_760_0000.nii.gz,MRA,197,689,529,0.2511160671710968,0.2511160671710968,0.7000007033348083,0.0,0.0,0.0,0.0,71.99676513671875,181.0027618408203,191.99505615234375,293.9969177246094,724.0,68.570556640625,47.57171630859375,3.99920654296875,7.0041351318359375,7.9984130859375,7.9984130859375,75.00169372558594,181.99703979492188,193.00038146972656,301.00103759765625,724.0,71.34918212890625,46.43834686279297
topaneu_center1_mr_763_0000.nii.gz,MRA,219,434,356,0.3819440007209778,0.3819440007209778,0.44990918040275574,0.0,0.0,0.0,0.0,93.00630187988281,221.0019073486328,238.99229431152344,367.0038757324219,1048.0,81.93309783935547,60.08049011230469,1.007461667060852,1.007461667060852,1.007461667060852,1.998931884765625,97.00416564941406,221.99337768554688,239.999755859375,373.00067138671875,1048.0,84.48664855957031,59.21506881713867
topaneu_center1_mr_765_0000.nii.gz,MRA,240,430,387,0.3819440007209778,0.3819440007209778,0.4499995708465576,0.0,0.0,0.0,0.0,74.99290466308594,203.0017547607422,222.0042724609375,532.9952392578125,1010.0,71.28591918945312,53.41189193725586,1.0017547607421875,1.0017547607421875,1.0017547607421875,2.003509521484375,77.9981689453125,204.00350952148438,223.0060272216797,539.0057373046875,1010.0,73.55086517333984,52.69614028930664
topaneu_center1_mr_770_0000.nii.gz,MRA,243,445,364,0.3819440007209778,0.38194403052330017,0.45090213418006897,0.0,0.0,0.0,0.0,74.99876403808594,194.9994659423828,219.99905395507812,461.9967041015625,878.0,68.77684020996094,51.37256622314453,1.004806637763977,1.004806637763977,1.004806637763977,1.004806637763977,79.00459289550781,196.0042724609375,221.00387573242188,466.0025329589844,878.0,71.29783630371094,50.55824279785156
topaneu_center1_mr_772_0000.nii.gz,MRA,152,659,544,0.2511160373687744,0.251116007566452,0.7000042200088501,1.999298095703125,3.998843193054199,3.998843193054199,4.998615741729736,60.993812561035156,138.9998779296875,146.00621032714844,265.0029602050781,522.0,57.82851791381836,34.53181838989258,1.999298095703125,3.998843193054199,3.998843193054199,4.998615741729736,60.993812561035156,138.9998779296875,146.00621032714844,265.0029602050781,522.0,57.82851791381836,34.53181838989258
topaneu_center1_mr_774_0000.nii.gz,MRA,152,671,594,0.262276828289032,0.2622767984867096,0.700002908706665,0.0,0.0,0.0,0.0,47.001319885253906,108.00030517578125,117.00540161132812,193.9956817626953,390.0,40.09864807128906,28.772001266479492,1.999542236328125,3.000108003616333,3.000108003616333,3.000108003616333,51.998226165771484,110.0014419555664,118.00004577636719,199.9990692138672,390.0,43.90495681762695,27.189937591552734
topaneu_center1_mr_775_0000.nii.gz,MRA,223,453,388,0.3819440007209778,0.38194403052330017,0.45006880164146423,0.0,0.0,0.0,0.0,68.9990234375,159.99839782714844,176.0028076171875,331.9978332519531,599.0,63.68357467651367,39.651119232177734,0.9962767958641052,0.9962767958641052,0.9962767958641052,2.0016937255859375,71.00071716308594,161.00381469726562,176.99908447265625,334.99578857421875,599.0,65.77679443359375,38.55130386352539
topaneu_center1_mr_776_0000.nii.gz,MRA,200,644,586,0.2455357164144516,0.2455357164144516,0.4999981224536896,0.0,0.0,0.0,0.0,82.00457763671875,225.99839782714844,258.9945373535156,423.0036926269531,849.0,77.97661590576172,50.64787673950195,3.0055389404296875,5.9981231689453125,5.9981231689453125,6.9956512451171875,83.00210571289062,225.99839782714844,260.0050354003906,424.9987487792969,849.0,79.5831069946289,49.901973724365234
topaneu_center1_mr_788_0000.nii.gz,MRA,216,430,348,0.3819440007209778,0.3819440007209778,0.44996607303619385,0.0,0.0,0.0,0.0,68.99858093261719,174.99876403808594,184.99546813964844,373.0012512207031,822.0,65.73819732666016,44.6060905456543,1.003433346748352,1.003433346748352,1.003433346748352,1.99432373046875,71.00544738769531,174.99876403808594,185.9989013671875,377.00244140625,822.0,67.86276245117188,43.70158767700195
topaneu_center1_mr_789_0000.nii.gz,MRA,144,677,550,0.251116007566452,0.251116007566452,0.6999973654747009,0.0,0.0,0.0,0.0,81.99789428710938,169.00233459472656,180.00238037109375,292.003662109375,588.0,70.18508911132812,43.66836166381836,2.9967498779296875,4.9975738525390625,6.002471923828125,6.002471923828125,83.99871826171875,169.99826049804688,180.00238037109375,295.996337890625,588.0,72.29029083251953,42.566871643066406
topaneu_center1_mr_790_0000.nii.gz,MRA,248,485,366,0.38194403052330017,0.3819440007209778,0.4500035047531128,0.0,0.0,0.0,0.0,86.99449157714844,192.99806213378906,216.9970245361328,444.994140625,916.0,76.72277069091797,50.405948638916016,1.006363034248352,1.006363034248352,1.006363034248352,1.998748779296875,88.99324035644531,194.99681091308594,218.00338745117188,449.005615234375,916.0,79.3503646850586,49.186119079589844
topaneu_center1_mr_792_0000.nii.gz,MRA,200,741,568,0.2455357164144516,0.2455357313156128,0.5000001788139343,0.0,0.0,0.0,0.0,108.99459838867188,208.001708984375,251.9957733154297,523.00048828125,1073.0,93.29520416259766,56.37247085571289,4.993743896484375,8.006362915039062,9.005111694335938,10.003860473632812,110.99209594726562,209.99920654296875,254.9920196533203,527.9942626953125,1073.0,96.39049530029297,54.63452911376953
topaneu_center1_mr_795_0000.nii.gz,MRA,220,784,622,0.234375,0.234375,0.49999815225601196,0.0,0.0,0.0,0.0,120.00129699707031,312.99481201171875,334.9986877441406,490.0038757324219,1105.0,111.98153686523438,71.05425262451172,6.002593994140625,9.003890991210938,9.998703002929688,10.993515014648438,123.99740600585938,315.00128173828125,335.9934997558594,497.99609375,1105.0,116.29051971435547,68.86133575439453
topaneu_center1_mr_797_0000.nii.gz,MRA,248,449,368,0.38194403052330017,0.3819439709186554,0.4499318301677704,0.0,0.0,0.0,0.0,78.99729919433594,185.00624084472656,207.994873046875,443.99407958984375,856.0,69.06470489501953,49.106109619140625,1.005752682685852,1.005752682685852,1.005752682685852,1.005752682685852,80.99574279785156,185.99893188476562,210.00637817382812,448.0040283203125,856.0,71.51692199707031,48.183555603027344
topaneu_center1_mr_800_0000.nii.gz,MRA,246,449,386,0.38194403052330017,0.38194403052330017,0.450063019990921,0.0,0.0,0.0,0.0,102.00349426269531,198.99366760253906,227.00669860839844,559.0072631835938,1441.0,88.4520034790039,59.215065002441406,0.9894712567329407,0.9894712567329407,0.9894712567329407,2.0009307861328125,104.993896484375,200.005126953125,229.00762939453125,568.00048828125,1441.0,91.43827819824219,57.89427185058594
topaneu_center1_mr_804_0000.nii.gz,MRA,248,433,360,0.3819440007209778,0.3819440007209778,0.44999703764915466,0.0,0.0,0.0,0.0,64.9937744140625,157.997802734375,176.99537658691406,330.99920654296875,861.0,60.51195526123047,42.17775344848633,0.9984893202781677,0.9984893202781677,0.9984893202781677,0.9984893202781677,68.00238037109375,158.9962921142578,177.99386596679688,336.0047912597656,861.0,62.897300720214844,41.2196159362793
topaneu_center1_mr_807_0000.nii.gz,MRA,243,445,364,0.38194403052330017,0.3819440007209778,0.4501146972179413,0.0,0.0,0.0,0.0,79.99374389648438,202.9935760498047,222.99957275390625,479.9927062988281,991.0,74.6552734375,51.712589263916016,0.9980316162109375,0.9980316162109375,0.9980316162109375,1.996063232421875,82.00492858886719,204.00672912597656,223.9976043701172,485.99603271484375,991.0,77.15076446533203,50.70555114746094
topaneu_center1_mr_810_0000.nii.gz,MRA,176,430,332,0.4101560413837433,0.4101560115814209,0.5498924851417542,0.0,0.0,0.0,0.0,46.9967041015625,110.00255584716797,116.9995346069336,196.9989776611328,433.0,42.21882247924805,28.268146514892578,0.9976806640625,0.9976806640625,0.9976806640625,0.9976806640625,48.00099182128906,111.00023651123047,116.9995346069336,199.99862670898438,433.0,43.707942962646484,27.607728958129883
topaneu_center1_mr_816_0000.nii.gz,MRA,223,453,356,0.38194403052330017,0.3819440007209778,0.4500690698623657,0.0,0.0,0.0,0.0,78.99851989746094,157.00343322753906,195.00547790527344,549.9951782226562,892.0,66.87078857421875,48.784934997558594,0.993606448173523,0.993606448173523,0.993606448173523,2.000823974609375,80.99934387207031,157.99703979492188,198.99351501464844,553.996826171875,892.0,68.86187744140625,48.1011848449707
topaneu_center1_mr_819_0000.nii.gz,MRA,229,500,368,0.38194403052330017,0.38194403052330017,0.44999051094055176,0.0,0.0,0.0,0.0,52.003021240234375,133.9950714111328,149.0050811767578,325.9950866699219,677.0,49.10309982299805,35.61036682128906,1.002044677734375,1.002044677734375,1.002044677734375,2.00408935546875,53.00506591796875,133.9950714111328,149.0050811767578,329.001220703125,677.0,50.44249725341797,35.14435958862305
topaneu_center1_mr_823_0000.nii.gz,MRA,248,449,394,0.38194403052330017,0.3819440007209778,0.45000001788139343,0.0,0.0,0.0,0.0,79.00015258789062,202.99801635742188,224.00320434570312,508.00335693359375,1025.0,71.98253631591797,52.59539794921875,1.0009918212890625,1.0009918212890625,1.0009918212890625,1.0009918212890625,82.00312805175781,202.99801635742188,225.0041961669922,512.00732421875,1025.0,74.2406005859375,51.82096862792969
topaneu_center1_mr_840_0000.nii.gz,MRA,248,461,367,0.3819440007209778,0.3819439709186554,0.45004981756210327,0.0,0.0,0.0,0.0,84.0018310546875,227.002685546875,251.0009307861328,486.9969787597656,1045.0,80.56937408447266,56.70330047607422,1.0045777559280396,1.0045777559280396,1.0045777559280396,1.9932098388671875,86.99961853027344,228.00726318359375,252.00550842285156,492.00390625,1045.0,83.42660522460938,55.59602737426758
topaneu_center1_mr_842_0000.nii.gz,MRA,213,465,364,0.38194403052330017,0.3819440007209778,0.44994163513183594,0.0,0.0,0.0,0.0,59.99876403808594,132.9945526123047,147.00384521484375,349.994873046875,819.0,55.3360481262207,39.22914123535156,0.9997711181640625,0.9997711181640625,0.9997711181640625,1.999542236328125,61.99830627441406,133.99432373046875,148.0036163330078,355.0062255859375,819.0,57.03950500488281,38.589317321777344
topaneu_center1_mr_848_0000.nii.gz,MRA,192,708,570,0.234375,0.234375,0.5000003576278687,0.0,0.0,0.0,0.0,104.99720764160156,238.00608825683594,275.0015563964844,531.00390625,939.0,97.22575378417969,62.07561492919922,5.00054931640625,7.006500244140625,7.995147705078125,8.998123168945312,108.99478149414062,238.99473571777344,276.9931945800781,535.00146484375,939.0,100.33235168457031,60.53771209716797
topaneu_center1_mr_850_0000.nii.gz,MRA,248,453,380,0.3819440007209778,0.3819440007209778,0.4498846232891083,0.0,0.0,0.0,0.0,64.993408203125,158.00201416015625,173.9996795654297,375.9991455078125,1011.0,58.70271301269531,43.858489990234375,1.00274658203125,1.00274658203125,1.00274658203125,1.00274658203125,69.00439453125,159.0047607421875,175.00242614746094,383.0029296875,1011.0,61.006797790527344,43.1103515625
topaneu_center1_mr_871_0000.nii.gz,MRA,288,759,624,0.2343750149011612,0.2343749850988388,0.4999811351299286,0.0,0.0,0.0,0.0,76.99928283691406,170.006103515625,199.99557495117188,438.004150390625,862.0,68.96469116210938,51.12938690185547,2.9989471435546875,4.9982452392578125,4.9982452392578125,4.9982452392578125,82.99717712402344,172.00540161132812,201.994873046875,449.0002746582031,862.0,73.51498413085938,49.51954650878906
topaneu_center1_mr_877_0000.nii.gz,MRA,154,737,564,0.2511160671710968,0.2511160373687744,0.7000000476837158,0.0,0.0,0.0,0.0,50.99897766113281,114.00068664550781,123.99695587158203,228.00137329101562,473.0,45.552085876464844,30.615156173706055,1.9992523193359375,3.0024874210357666,3.0024874210357666,3.998504638671875,52.99822998046875,114.9967041015625,123.99695587158203,230.99664306640625,473.0,47.084110260009766,29.944564819335938
topaneu_center1_mr_891_0000.nii.gz,MRA,290,449,380,0.3819439709186554,0.3819439709186554,0.45001497864723206,0.0,0.0,0.0,0.0,80.99825286865234,192.99215698242188,223.00115966796875,490.9971923828125,1220.0,70.98751831054688,53.906795501708984,1.005264401435852,1.005264401435852,1.005264401435852,1.005264401435852,86.0059585571289,195.002685546875,225.9983367919922,503.0045166015625,1220.0,74.92362213134766,52.65134048461914
topaneu_center1_mr_892_0000.nii.gz,MRA,229,457,372,0.38194403052330017,0.3819440007209778,0.4499237835407257,0.0,0.0,0.0,0.0,56.994781494140625,154.99815368652344,170.99668884277344,341.00579833984375,809.0,55.643863677978516,41.758140563964844,0.999908447265625,0.999908447265625,0.999908447265625,0.999908447265625,59.9945068359375,155.99806213378906,170.99668884277344,348.0051574707031,809.0,57.89336395263672,41.03662872314453
topaneu_center1_mr_895_0000.nii.gz,MRA,224,650,564,0.234375,0.234375,0.5000013709068298,7.002044677734375,10.006707191467285,10.999197959899902,12.00528335571289,115.00674438476562,259.9919128417969,284.9945068359375,509.99072265625,898.0000610351562,107.47391510009766,60.16380310058594,7.002044677734375,10.006707191467285,10.999197959899902,12.00528335571289,115.00674438476562,259.9919128417969,284.9945068359375,509.99072265625,898.0000610351562,107.47391510009766,60.16380310058594
topaneu_center1_mr_896_0000.nii.gz,MRA,213,473,384,0.3819440007209778,0.3819440007209778,0.44978493452072144,0.0,0.0,0.0,0.0,69.00015258789062,186.00167846679688,208.00595092773438,502.0034484863281,955.0,64.88787078857422,49.34165573120117,1.0054932832717896,1.0054932832717896,1.0054932832717896,1.9964141845703125,72.00205993652344,187.00717163085938,208.9968719482422,507.00177001953125,955.0,66.76332092285156,48.78272247314453
topaneu_center1_mr_902_0000.nii.gz,MRA,240,493,376,0.3819440007209778,0.3819439709186554,0.44997334480285645,0.0,0.0,0.0,0.0,101.99652099609375,279.0009765625,303.9917297363281,563.9954223632812,1169.0,99.05953979492188,68.95293426513672,0.9989166259765625,0.9989166259765625,0.9989166259765625,1.997833251953125,104.99327087402344,279.9998779296875,305.00848388671875,572.004638671875,1169.0,101.98956298828125,67.79605865478516
topaneu_center1_mr_909_0000.nii.gz,MRA,223,418,372,0.3819440007209778,0.3819440007209778,0.4499375522136688,0.0,0.0,0.0,0.0,75.9930419921875,179.99423217773438,196.9963836669922,449.007080078125,1026.0,67.41741180419922,50.606117248535156,1.0019683837890625,1.0019683837890625,1.0019683837890625,2.003936767578125,78.99894714355469,180.99620056152344,197.99835205078125,456.0052185058594,1026.0,69.93439483642578,49.80530548095703
topaneu_center1_mr_910_0000.nii.gz,MRA,240,453,372,0.3819440007209778,0.3819440007209778,0.4499732553958893,0.0,0.0,0.0,0.0,80.99497985839844,184.00338745117188,210.9969024658203,472.9927978515625,946.0,72.2998275756836,53.20466232299805,0.9960174560546875,0.9960174560546875,0.9960174560546875,2.006469964981079,84.99348449707031,184.99940490722656,213.9993896484375,478.9977722167969,946.0,75.40155029296875,52.13733673095703
topaneu_center1_mr_911_0000.nii.gz,MRA,246,469,395,0.3819440007209778,0.38194403052330017,0.4499965310096741,0.0,0.0,0.0,0.0,42.99446105957031,121.00374603271484,131.99993896484375,234.0050811767578,746.0,43.6201171875,29.986833572387695,1.001724362373352,1.001724362373352,2.003448724746704,2.003448724746704,44.99790954589844,121.00374603271484,131.99993896484375,236.99887084960938,746.0,44.84943771362305,29.48589324951172
topaneu_center1_mr_917_0000.nii.gz,MRA,203,458,346,0.390625,0.390625,0.4991931915283203,0.0,0.0,0.0,0.0,63.995849609375,160.99993896484375,179.0056915283203,319.99310302734375,907.0,57.65892791748047,42.01933670043945,0.9964751601219177,0.9964751601219177,0.9964751601219177,0.9964751601219177,66.99911499023438,161.9964141845703,180.00216674804688,324.0066833496094,907.0,60.164512634277344,41.12910079956055
topaneu_center1_mr_920_0000.nii.gz,MRA,344,465,400,0.38194403052330017,0.38194403052330017,0.45037370920181274,0.0,0.0,0.0,0.0,55.994598388671875,168.99903869628906,187.00009155273438,359.9950256347656,853.0,55.575836181640625,45.66603088378906,1.002227783203125,1.002227783203125,1.002227783203125,1.002227783203125,61.99494934082031,171.0034942626953,189.00454711914062,370.9934997558594,853.0,59.5709228515625,44.69120788574219
topaneu_center1_mr_921_0000.nii.gz,MRA,248,441,359,0.3819440007209778,0.38194403052330017,0.44979119300842285,0.0,0.0,0.0,0.0,76.99580383300781,168.0057373046875,195.0063934326172,448.00537109375,976.0,65.02763366699219,47.012332916259766,0.9978179335594177,0.9978179335594177,0.9978179335594177,0.9978179335594177,77.99362182617188,169.00355529785156,197.99984741210938,451.99664306640625,976.0,67.06456756591797,46.29022216796875
topaneu_center1_mr_922_0000.nii.gz,MRA,136,689,540,0.2511160671710968,0.2511160671710968,0.6999961137771606,0.0,0.0,0.0,0.0,48.99684143066406,98.00045776367188,109.00306701660156,217.99935913085938,444.0,42.77671432495117,28.68828773498535,1.998626708984375,3.0013275146484375,3.99725341796875,3.99725341796875,51.00224304199219,99.00315856933594,109.99899291992188,221.0006866455078,444.0,43.916526794433594,28.193811416625977
topaneu_center1_mr_924_0000.nii.gz,MRA,246,476,394,0.3819440007209778,0.3819439709186554,0.4498497545719147,0.0,0.0,0.0,0.0,67.99359130859375,194.99404907226562,214.9988555908203,399.00732421875,1065.0,63.327369689941406,52.8410758972168,1.007553219795227,1.007553219795227,1.007553219795227,1.9988555908203125,82.99313354492188,199.9993133544922,218.99656677246094,435.0029602050781,1065.0,74.48292541503906,49.529205322265625
topaneu_center1_mr_926_0000.nii.gz,MRA,209,422,360,0.3819440007209778,0.38194403052330017,0.4497941732406616,0.0,0.0,0.0,0.0,59.00370788574219,154.00405883789062,172.9970245361328,377.005615234375,776.0,57.72460174560547,42.93440246582031,0.9946441054344177,0.9946441054344177,0.9946441054344177,0.9946441054344177,61.00483703613281,154.9987030029297,174.00350952148438,382.0025329589844,776.0,59.76348114013672,42.2684440612793
topaneu_center1_mr_928_0000.nii.gz,MRA,200,686,556,0.2455357164144516,0.2455357164144516,0.5000001788139343,0.0,0.0,0.0,0.0,122.99409484863281,258.0010986328125,279.9996337890625,450.006591796875,1098.0,104.41549682617188,60.61527633666992,4.992812633514404,7.991851329803467,8.997116088867188,8.997116088867188,125.00462341308594,259.00634765625,281.993408203125,457.9984436035156,1098.0,108.1911392211914,58.29733657836914
topaneu_center1_mr_939_0000.nii.gz,MRA,219,468,368,0.3819440007209778,0.3819440007209778,0.4505001902580261,0.0,0.0,0.0,0.0,69.99514770507812,166.9955596923828,182.99578857421875,405.00091552734375,1023.0,62.6543083190918,45.39632034301758,0.9990386962890625,0.9990386962890625,0.9990386962890625,0.9990386962890625,71.99322509765625,166.9955596923828,182.99578857421875,409.9961242675781,1023.0,64.51776123046875,44.742515563964844
topaneu_center1_mr_940_0000.nii.gz,MRA,248,458,384,0.390625,0.390625,0.5000506639480591,0.0,0.0,0.0,0.0,82.00274658203125,220.0,242.00503540039062,401.0002136230469,825.0,80.15727233886719,55.087745666503906,0.9945067167282104,0.9945067167282104,0.9945067167282104,2.0016021728515625,84.99885559082031,220.9945068359375,242.99954223632812,407.0050354003906,825.0,83.10164642333984,53.865089416503906
topaneu_center1_mr_942_0000.nii.gz,MRA,248,465,386,0.3819440007209778,0.3819440007209778,0.45001718401908875,0.0,0.0,0.0,0.0,74.00186157226562,188.00099182128906,211.00364685058594,491.9986877441406,1007.0,68.25025177001953,51.63692855834961,0.998779296875,0.998779296875,0.998779296875,0.998779296875,76.99819946289062,188.99977111816406,212.00242614746094,496.9925842285156,1007.0,70.33988189697266,51.000247955322266
topaneu_center1_mr_944_0000.nii.gz,MRA,226,489,372,0.3819440007209778,0.38194403052330017,0.45000141859054565,0.0,0.0,0.0,0.0,79.00337219238281,167.99688720703125,197.00440979003906,481.9942932128906,986.0,67.52578735351562,47.39036560058594,0.9929961562156677,0.9929961562156677,0.9929961562156677,0.9929961562156677,81.00440979003906,169.0049285888672,199.99844360351562,487.0044250488281,986.0,69.74262237548828,46.52922821044922
topaneu_center1_mr_959_0000.nii.gz,MRA,233,410,371,0.3819440007209778,0.3819440007209778,0.4498973488807678,0.0,0.0,0.0,0.0,77.00503540039062,206.00137329101562,222.99610900878906,460.9979248046875,825.0,73.24034881591797,52.87345504760742,0.9945067167282104,0.9945067167282104,0.9945067167282104,2.0016021728515625,78.99404907226562,206.99588012695312,224.99771118164062,465.0011291503906,825.0,75.68164825439453,52.000247955322266
